	Temperature	A1	A2	A3	A4	A5	A6	A7	A8	A9	A10	A11	A12	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	D1	D2	D3	D4	D5	D6	D7	D8	D9	D10	D11	D12	E1	E2	E3	E4	E5	E6	E7	E8	E9	E10	E11	E12	F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12
	80	2237.70796465	2234.97717187762	4663.22889916244	4977.17764927812	2238.54856866877	2773.90874194754	2908.0194430171	2844.0619028579	2240.46918463486	2285.85298923992	2269.87325001922	2248.04547028358	2223.2832038704	2220.77710699636	4967.5255475085	4904.58057124538	2206.58224821329	3054.19246815153	3109.15924447744	3101.39560334121	2233.09478745752	2258.26799904821	2226.96763529139	2233.31960376438	2224.86595232815	2231.9712692955	5381.61786029519	5259.13353577329	2230.1336905609	3331.22296991039	3292.78522014324	3340.51024830574	2251.0183145912	2268.79409488496	2261.51589946344	2265.65020812381	2229.39316621977	2218.92885450936	4832.94472744523	5106.00198360991	2278.232863927	3196.17317929241	3225.045314706	3241.60464429316	2235.33596547691	2244.1594167684	2248.13403566463	2277.31957645292	2240.05522859135	2251.16963038546	4901.5317116583	5101.04382998648	2230.95472041866	3161.97402578868	3154.05770461319	3157.80089114444	2263.63575146232	2271.95057907654	2267.30215643239	2256.923811594	2218.33484678881	2235.09169704369	4677.96509120904	4971.48778079645	2275.72227147783	3112.24420827803	3132.02793859916	3107.90468862575	2232.64252026133	2233.96764127019	2241.32481526267	2253.86860550643	2231.1027909197	2246.53906056217	4882.88336777893	5008.75140341491	2261.86091496141	3450.60747758271	3439.79438819422	3401.40912349406	2240.23697938325	2259.59784165818	2259.36867614287	2259.79040964193	2211.12977589683	2221.43996395849	4267.77783972633	4352.65846600093	2235.78510521127	3355.18590539241	3257.51967028249	3294.91502662028	2248.22003688793	2287.1566782079	2256.06721111387	2264.848376977
	80.5	2236.69837939591	2234.22133531409	4307.3979023488	4561.75529796624	2237.62038867538	2688.52198807132	2801.64055993144	2737.83039468774	2239.45955594918	2284.7424788795	2268.46790156123	2247.17056020241	2222.25404639805	2220.45242918415	4584.12041049688	4525.1345106692	2205.89069210253	2882.5356074422	2932.67809322639	2926.2101672859	2231.95769998426	2256.73946827624	2225.74613576912	2232.39780832271	2223.6450328144	2230.96546848814	4935.30279718793	4831.71219407487	2229.41266462547	3134.01149339723	3103.8746316718	3138.64739715095	2250.06679618378	2267.51640845727	2260.04508724188	2264.7077119779	2228.57396871812	2218.17814193093	4452.9086011384	4706.34097296033	2276.50634913879	3026.45621594195	3050.57370079424	3061.51638810124	2234.136852981	2242.94073524576	2246.83996769365	2276.03375576505	2238.93944793941	2249.48154002854	4517.28971534544	4683.82611249839	2229.7934986614	3001.52729984488	2994.4484685339	2994.66080857071	2262.42965871624	2271.10099934592	2266.07918716524	2256.35712144864	2217.68556843004	2233.66871243775	4321.01865977908	4576.31353650636	2274.99180050813	2976.00984444035	2990.66792007021	2967.89101656696	2231.38205600149	2232.55740796397	2240.39130774538	2253.30873473993	2230.55783348507	2245.67261621841	4502.78848676147	4609.23473946702	2260.72946188201	3202.03368230854	3199.30700576641	3160.14608350011	2239.08190213144	2257.98102539152	2258.02342550227	2258.09485861362	2210.59832567719	2220.8268890755	3979.99602738238	4044.83403603227	2234.37739973545	3118.83502952786	3037.62471444649	3073.19902174452	2247.03638806568	2286.17264557595	2254.82072792278	2264.57299861492
	81	2235.78540140367	2233.53266324222	3900.86269886998	4090.65204367406	2236.71057058683	2631.78466711971	2727.81677418867	2669.39329732163	2238.43676541927	2283.06882706169	2267.04931808817	2246.05863914886	2221.64134643865	2219.98002808735	4138.48180296737	4086.72430352633	2205.10713566618	2765.30775143248	2812.62825573306	2807.03512038597	2230.91983335107	2255.29123273362	2224.1463398266	2231.32788694469	2222.13201069134	2230.19597349257	4420.1800411861	4338.36679041837	2228.68163904125	2987.97235707179	2963.75845014482	2990.62398824918	2248.98915681657	2266.24389605127	2259.22505842648	2264.09814020553	2227.59975294745	2217.25613683402	4017.82407823341	4244.58794123887	2275.04874714344	2904.53239631663	2925.22090320869	2932.80808658592	2232.79163426469	2241.76812634898	2245.62305772877	2274.4684040268	2238.17822205609	2247.90948608514	4077.26471220927	4206.85073986274	2228.67317938514	2884.75543521067	2878.61117313503	2877.27117111573	2261.44255231172	2270.19517053658	2265.0683358277	2255.47827173695	2217.21063522166	2232.56192795059	3912.94904413826	4123.39375935561	2273.76956442728	2870.80053652343	2883.43617169499	2863.18947842311	2230.1893095587	2231.36978786785	2239.24499370936	2252.79764903826	2229.71022888009	2245.00368924993	4066.24543190784	4152.12605197115	2259.48286136429	3018.60981645427	3020.90876923635	2981.4827972718	2238.20620264263	2256.3520583618	2256.96128344451	2256.34305163012	2210.35308090468	2219.79402249163	3649.99429988723	3693.26956482248	2233.33682713581	2936.53884201995	2868.55793265845	2901.5161660697	2245.79491840844	2285.15497222088	2253.57898120893	2264.53285544383
	81.5	2234.87397719464	2232.68533148908	3489.28431725569	3618.07320690668	2235.55425300888	2589.78890996994	2670.99257246712	2621.65158440801	2237.55307119882	2281.56058771137	2265.61967067982	2245.48923380106	2220.89669336365	2219.38724851742	3678.23244289275	3635.74558814658	2204.13859419033	2685.10741896427	2729.61300136993	2724.50633260688	2230.27739396997	2253.6869637987	2222.83224618685	2230.47592421778	2220.71609344639	2229.18058617529	3890.7273459646	3830.8152658955	2227.69311421345	2875.57365317264	2855.79485042874	2878.43413715508	2247.98969264432	2265.03016961834	2258.11767322192	2263.18483401546	2226.79193232483	2216.00316378923	3574.50383349427	3769.7601725946	2273.89151497359	2812.64946950991	2830.10147552282	2836.25377585864	2231.19004311921	2240.51348373215	2244.41294069147	2273.0411857557	2237.58759288758	2246.80437321835	3627.38145828354	3720.20487372249	2227.6509965995	2794.88277814837	2789.80961483269	2788.64612317532	2260.51995056096	2269.3885032014	2264.15721263278	2254.29629693773	2216.30226938907	2231.55804698995	3496.45573643858	3659.22957504539	2272.51471890564	2783.31298652654	2795.69130433399	2779.01368224781	2228.87459895135	2230.17631563803	2238.34704420784	2252.61845645851	2228.70390918636	2244.32044112063	3617.50973398309	3684.09868946391	2258.45892663982	2884.68717721308	2890.13834262309	2851.13285407309	2237.25002959254	2255.22041837226	2255.86645509785	2254.34583619077	2210.1681711544	2218.8745305184	3309.85552142989	3333.43762921439	2232.54094387631	2800.20389898076	2741.93657734688	2771.95268935796	2244.24921820793	2284.35628678186	2252.69276595382	2264.47843409422
	82	2234.24383418343	2231.49475929665	3123.11863748853	3202.24104388554	2234.6340912971	2557.27111123443	2624.02930139093	2585.37731720377	2236.97065959024	2280.14510156067	2264.2907061923	2245.25158583414	2219.92280468208	2218.7915886404	3260.26777335096	3227.07968606848	2203.03752309575	2625.5477559666	2667.80686334735	2662.75117389498	2230.28290752469	2251.98748666323	2221.80371425131	2229.39943786419	2219.34569037695	2228.47597443091	3411.69954496733	3371.12035287257	2227.11881105456	2783.98897810266	2767.56295292715	2788.65724600582	2246.99098563562	2264.46755677026	2256.99221080338	2262.36224023613	2226.22501155341	2214.7820423013	3177.22818634934	3339.77138102289	2272.77659087598	2736.94062959369	2751.44929678271	2757.44270218843	2229.05352330582	2239.32062120818	2243.65850345865	2271.57701007427	2236.93318399983	2245.65386930154	3224.96899242484	3283.87955533712	2226.40015009772	2720.52364576288	2717.13240579743	2717.05936725108	2259.36182181732	2268.47023077534	2263.21117258287	2253.10096594342	2215.58064138083	2230.7445978793	3124.23173183081	3242.26980547995	2271.52592139289	2707.23838451465	2720.52553644315	2707.47304166185	2227.65312470184	2228.91278440382	2237.41841539473	2252.4364389462	2227.45149423811	2243.37807466094	3213.89991886892	3264.34533700118	2257.36174877534	2784.93042600908	2792.96631200262	2755.07419911532	2236.37972942292	2253.93839394136	2254.72254054705	2252.27904990412	2210.05708245714	2217.93431405186	3004.12063043038	3012.34790169385	2231.43129293716	2700.58515221005	2649.37098415209	2675.89506864009	2242.96644827807	2283.28112244826	2251.34621394526	2264.74732332178
	82.5	2233.42470071248	2230.15405610232	2840.64858557371	2885.61447232754	2233.7423563549	2532.05200497248	2585.48084649209	2557.28648706344	2236.42926890996	2278.68341356168	2262.25060413323	2244.74149920046	2219.24475721012	2218.16397963324	2930.66567285771	2905.06269415192	2201.73270768691	2578.42884993822	2618.25402437746	2613.70999469517	2230.50217551304	2250.09272165741	2220.77844270622	2228.42705502843	2217.99161604882	2227.68902439354	3035.15886778493	3009.27653683317	2226.47310996833	2708.33824695789	2694.33303648583	2715.99284487562	2246.0878816812	2263.63914369791	2255.75544898816	2261.55812051979	2225.53103211577	2213.71125383661	2868.54871108684	3001.78186068792	2271.82770589146	2672.28844432591	2683.66735928252	2690.17690954581	2227.43452026421	2238.44194230927	2242.71926419592	2270.0855814756	2236.52096532478	2244.78030016666	2913.28846801502	2943.96913811192	2225.30066541719	2658.63976084825	2656.6856597007	2658.7378268736	2258.23524234557	2267.52992059678	2262.06193824244	2252.13313860631	2214.87696270319	2229.96590122284	2836.11951050411	2917.13972691547	2270.5104166512	2642.13727042641	2656.66579754524	2647.21523110125	2226.54360711686	2227.76488750039	2236.61331361405	2251.98079497608	2226.31838226316	2242.62960908839	2899.41484943038	2939.10213655013	2256.25938864133	2707.75909674125	2717.30211885787	2680.87536680151	2235.62082006538	2252.65275462913	2253.45949754759	2250.48031918708	2209.88831288464	2217.3061873015	2767.1697828259	2765.20073636389	2230.28075023529	2627.7216681566	2581.99864731522	2604.79600406835	2241.55560752986	2281.88829199976	2250.01449941337	2264.47788879069
	83	2232.71020704113	2228.55196513859	2651.20394407897	2676.18915595631	2232.88652195882	2513.62329166872	2555.64089481994	2536.01667706032	2235.80395254092	2277.49656176251	2260.35358673548	2243.75566795503	2218.62670892826	2217.45139607531	2704.53019006883	2684.70155656332	2200.46273119666	2541.06049411262	2577.88353361969	2574.24823410532	2230.47681186864	2248.47285816994	2220.10151476394	2227.45429457056	2216.99171115295	2226.94418808362	2778.31943342242	2762.18862213373	2225.69520333865	2647.43116155813	2635.14750498855	2658.53785193161	2245.27266693665	2262.84555462698	2254.86863772703	2260.67008219721	2224.76203935806	2212.67211841582	2659.99266032494	2770.83785221084	2270.96249766582	2618.57810606677	2626.96865891388	2634.41044914492	2226.13447334123	2238.10275094061	2242.28701209711	2268.62168921753	2235.89091029445	2243.65892923761	2703.22888399245	2714.51381097451	2224.21611917624	2609.18042560799	2608.4349637598	2612.59749127331	2257.08626163128	2266.5634186717	2260.94275848897	2251.31565741285	2214.11822235724	2229.31341118348	2642.5328155799	2697.2221340325	2269.33694226283	2588.80323206301	2604.86190082038	2598.15545688532	2225.74986462903	2226.87555465214	2235.88665347709	2250.74326197229	2224.92330076827	2241.30405095373	2686.97252087783	2719.8309883469	2255.66456309418	2646.69338721466	2657.54281929659	2622.28149668501	2235.03700389046	2251.69024259232	2252.62360628926	2248.90393886549	2209.09252582413	2216.54798155028	2606.24482189526	2599.47895212127	2229.43185389492	2575.27971419437	2533.6126839624	2552.99856878662	2240.59396202161	2280.50974801698	2249.1835102667	2263.75638440212
	83.5	2232.03409208133	2227.17473575298	2544.54403627964	2560.3391053737	2232.11902914016	2501.0574903782	2534.15808898708	2520.59881986634	2235.32416509605	2276.63803810457	2258.73764108188	2243.03413795826	2217.63421336744	2216.77883982063	2572.89775032622	2556.42075814086	2199.48173494115	2512.6478472241	2547.05385578612	2543.78266225248	2230.51872155714	2246.82422322633	2219.69669479717	2226.77885405519	2216.15735622013	2226.02246547629	2629.55872375404	2618.8567878251	2224.93948917841	2600.96091780118	2589.40616317336	2614.7995551942	2244.25689180425	2262.01419957929	2253.49500114605	2259.75533759918	2224.06399778552	2211.74494542569	2541.06799367232	2637.28172640645	2270.31107303043	2576.72394739834	2582.55471193523	2591.03640835075	2225.09923206621	2237.32405848456	2242.32014693393	2267.19467368303	2235.09967289439	2242.61908589297	2583.90747557098	2583.36351329216	2223.14850243799	2571.88323020942	2572.07222858879	2578.60603174824	2255.6689757098	2265.53601694548	2259.64978337049	2250.61332677269	2213.20193652429	2228.57006727951	2532.85544285341	2571.36886884395	2268.40097324594	2548.42515615553	2565.17406467353	2560.59549515046	2225.04442550899	2225.98476362013	2235.53873058991	2249.19540127708	2223.73474376378	2239.90181208071	2565.4060210299	2594.98187169928	2255.16802774181	2600.57655933209	2612.37060365664	2578.16488538458	2234.24944043867	2250.92953780626	2251.92590713685	2247.66856697898	2208.02576559344	2215.77043706306	2513.79982721506	2505.83642517195	2228.28308162229	2539.55202857304	2500.51216733977	2518.26775643768	2239.80521443075	2279.45423627676	2248.72806059539	2262.74287979765
	84	2231.20407025525	2226.28228560526	2496.48391159078	2510.05876846835	2231.14732709704	2492.73385767443	2519.47673930847	2509.89332952198	2234.70253414179	2275.71074635707	2257.36961238858	2241.85515286212	2216.71005887647	2216.10419859883	2510.98738356423	2496.09132998467	2198.67726624002	2491.93341811166	2524.73919391906	2521.68715202611	2229.7832944936	2245.4282204118	2219.10968251508	2226.41428115217	2215.344562301	2225.20002027626	2560.41419254542	2552.4217062602	2224.34080852113	2567.66505701295	2556.24879803744	2583.5265338367	2243.2411203748	2261.45752429266	2252.29463558647	2258.6509946037	2223.47997852058	2211.12348188057	2487.03695961405	2574.91425084861	2269.39758997881	2545.93157627125	2549.99261066097	2559.33075441073	2224.11493788709	2236.65410542983	2242.21835119221	2266.14792631182	2234.11359204998	2241.4810282032	2530.66897522302	2523.88513320482	2222.1581204538	2545.29945333589	2546.37611104842	2555.17225593507	2253.98643269005	2264.76750843342	2258.2350008584	2250.08852807153	2212.49263437172	2227.91032164441	2484.09173282201	2514.69499188495	2267.52117375851	2519.48693232935	2536.87666865699	2533.78194527057	2224.25343964294	2225.17226939625	2235.12886638027	2247.45582469195	2222.87393706204	2238.47605601799	2511.13060346415	2539.61524576356	2254.21984192856	2568.31273288145	2580.96781245591	2547.39067815085	2233.53601721703	2249.79126958386	2251.0691168415	2246.72054675036	2207.0981609248	2214.8605390518	2472.60335353273	2465.31708008258	2227.24882036419	2517.02689736882	2479.60096154902	2496.81252834824	2239.39881550066	2278.10094301959	2247.86660810153	2261.66689683546
	84.5	2230.17322272165	2225.48838040369	2480.2831680814	2494.08769899626	2230.03620137727	2487.34403763433	2509.61985855262	2502.22638366804	2233.77703784328	2274.78367869618	2256.43511443577	2240.43539965616	2216.12124794407	2215.01549729487	2489.25716288605	2474.66981654019	2198.10781369198	2478.20173579864	2509.12486078606	2506.66116195318	2228.85276731719	2244.60231003003	2218.8369848988	2226.0105957669	2214.51835886295	2224.12155273624	2536.4498262292	2529.55419866545	2223.27286958254	2545.59939629698	2533.73331792133	2562.27566905007	2242.05712387787	2260.54294349494	2251.057319013	2257.79222816223	2222.81692403215	2210.20609090907	2469.06111600509	2553.4129485618	2268.52382088746	2524.97268227818	2527.55771373336	2537.33310975616	2223.62512838023	2235.93087857725	2242.12577350018	2265.05733143503	2233.15406282332	2240.5455096797	2513.31910462299	2504.04691184637	2221.51934173159	2528.07738033221	2529.58836354222	2539.60952235934	2252.77001140896	2263.67264004118	2256.99125006689	2249.41754642646	2211.76478061593	2227.05870209643	2468.29937459889	2496.00197203718	2266.44261847673	2500.2886242235	2517.97416845417	2515.89103370928	2223.34669139686	2224.78121649108	2234.33116203908	2245.97550442377	2222.31229966271	2237.45133078624	2493.56966790686	2521.96839400942	2253.20684279536	2547.59630808305	2560.53463616622	2527.39802183363	2232.63171592226	2249.07296817004	2250.05248719483	2245.99600628894	2206.05897597239	2213.78810585082	2459.05094417042	2452.69132514585	2226.72797670902	2503.18909309066	2466.81494393702	2484.00354904165	2238.93912275402	2276.77050904036	2247.63988452433	2260.37218778344
	85	2229.28713499847	2224.82930467105	2474.47709707701	2488.59319438831	2228.70322511472	2483.98930866315	2503.19484392083	2496.57728028856	2232.94533942633	2273.73353073314	2256.23514851049	2239.14618279987	2215.52847693046	2213.9648857949	2482.26541468133	2467.88849128643	2197.64064091432	2469.42622889614	2498.86277821606	2496.84556578738	2227.68049614043	2244.1338218421	2218.09664827951	2225.70224468938	2213.86637259256	2223.1379684211	2529.07341971571	2522.90894637358	2222.35178537483	2532.14725380595	2519.30039141891	2548.13145257692	2240.61927122586	2259.55679033575	2250.20267582586	2257.00307855642	2221.94883863506	2209.22334512628	2463.19068543843	2546.25358194609	2267.53327118298	2511.09736937606	2512.7174916721	2523.15228335141	2223.19283960459	2235.25779607612	2241.97148720291	2263.92923311977	2232.26739164787	2239.82351069682	2507.305642093	2498.06683934621	2220.69752399021	2517.1262012088	2519.01843916364	2529.35124393291	2251.45207816267	2262.66687322637	2256.04347865896	2248.54934803589	2210.94798476184	2226.11338764474	2463.44102852834	2490.22276280016	2264.92636952871	2487.8371248025	2505.529156799	2504.6134613103	2222.72651205611	2224.36471123852	2233.31842545335	2244.24553112205	2221.64331001671	2236.06872577998	2488.54106172952	2516.04198713064	2252.3070512151	2534.90140508506	2547.78271752788	2514.87913722643	2231.68836698652	2248.50834684633	2249.14644437539	2245.5138587713	2205.25694025899	2212.41032237346	2453.71445327261	2448.60753496696	2226.2536590968	2494.13834810115	2458.2540178671	2475.79258263068	2238.51282416952	2276.03064883173	2247.3588216775	2258.91546368747
	85.5	2228.77418325317	2224.58174586746	2470.59059341725	2484.74516081505	2227.41621932104	2481.25097750787	2498.54969145927	2492.0971628989	2232.21431370972	2272.27566157032	2256.41193267526	2237.98170059086	2214.91345909848	2212.96081566622	2478.16385783875	2463.91277120886	2197.28143183355	2463.72581784918	2492.453651249	2490.37921391511	2226.70071486813	2243.67869261354	2217.29100024088	2225.72606670111	2213.03035256514	2222.10480682703	2524.99787055524	2519.09404596084	2221.45461209855	2523.83175219088	2510.50732665757	2538.88600796137	2239.40802577612	2258.97848383887	2249.44703099275	2255.96792225432	2221.02068511063	2208.61795291177	2459.50611204458	2541.98278459809	2266.41903696251	2502.12555485347	2503.27503751366	2514.05038193384	2222.79709287586	2234.16908602412	2241.45824172081	2263.01669750928	2231.3741820429	2239.44793499512	2503.31153155591	2494.28578430254	2220.16426460441	2510.0421176629	2512.0483352481	2522.48742378296	2250.30356062763	2261.8746372059	2254.9295767971	2247.72132681498	2209.94087481553	2225.13742567345	2460.19598516632	2486.52276192655	2263.41357287589	2480.13882596823	2497.16878349407	2497.80388469077	2222.07878209903	2223.75734565241	2232.05912966662	2243.20223768502	2221.29019090469	2235.12805564056	2485.02706103944	2512.03882307775	2251.1659163518	2526.83634378964	2539.90898895311	2506.96903053087	2230.66593219328	2247.40840012868	2247.96763898353	2245.18742184612	2204.92789593596	2211.1897946364	2450.0932036026	2445.65598044166	2225.47662318598	2487.41060663383	2452.24764170481	2470.28585215693	2237.86043369284	2275.24017510853	2246.55388802316	2257.71792413667
	86	2227.99927168609	2224.03020265659	2467.0198732668	2481.29970297501	2226.26213172373	2479.12307332544	2494.85167639995	2488.35253165391	2231.26548850715	2270.93182385194	2256.45012599055	2236.6933500839	2214.50969194249	2211.88273178782	2474.72734100519	2460.67666133421	2196.71587911777	2459.82751684756	2487.38613248867	2485.58532018067	2225.7719353738	2243.2546196745	2216.48387614154	2225.36242037696	2212.16337787877	2221.15571044481	2521.47291003452	2515.81390796601	2220.50282773555	2518.18039325349	2505.17555952396	2532.37767023226	2238.33076515998	2258.36347447919	2248.74763122589	2254.74220122154	2220.22336885862	2207.93595916089	2456.00975156818	2538.23359480904	2265.05699960678	2496.12138124158	2496.73728440881	2507.42303147658	2222.14041880518	2233.36665877217	2240.12847137001	2262.39409242391	2230.33345471793	2238.8061350973	2499.68939514486	2490.95385459457	2219.50395747486	2505.25339781611	2506.99653214457	2517.23568860208	2249.51177615009	2261.08726926533	2253.8751110932	2247.02358353733	2208.95225170071	2224.06442779417	2457.21370000951	2483.22885215173	2261.96963535069	2474.69910701732	2491.6247323397	2493.23821597673	2221.23631786829	2222.90534894063	2230.41394836038	2242.54763626907	2220.88148777913	2234.10766732987	2481.78160176958	2508.30889640653	2249.80533410312	2520.73796838319	2534.57906597845	2501.73502524045	2229.68978249519	2246.1194089082	2246.2070282233	2244.68821890619	2204.75705310634	2210.18943169618	2446.85123560084	2442.83428998042	2224.75120561343	2482.38468608474	2448.15637535001	2466.13694580567	2237.22122858071	2273.93194476446	2245.19761772938	2256.71791719637
	86.5	2227.34849054252	2223.26291536531	2463.44316244321	2477.68115031074	2225.6417305532	2477.25743331792	2491.71485777259	2485.00569280821	2230.35834706542	2269.82967599413	2256.51890426869	2235.56009936378	2214.15750409216	2210.54799628037	2471.47543732444	2457.93754953755	2196.0086785147	2456.81862025615	2483.0147973669	2481.72600098798	2225.1941535267	2243.07798340429	2216.03399516151	2224.49954597003	2211.37377451914	2220.17208401025	2518.1740985942	2512.40120014414	2219.51711519776	2513.81029538028	2501.20593506428	2527.08814220591	2237.50208083038	2257.70710867321	2248.11882055005	2253.84595229059	2219.17723200958	2207.18322900954	2452.65230392478	2535.25458370686	2263.78758313092	2491.53449890133	2491.81479734024	2501.99507600969	2221.53751513574	2232.79646194376	2239.36698495817	2261.33051119265	2229.3391099034	2238.16760123168	2496.65513953821	2487.6610643519	2218.73725188502	2501.64405729335	2503.17128638534	2512.39554856813	2248.5526852573	2259.80276482399	2253.14742260395	2246.30758713755	2208.00160582644	2223.06767533754	2454.7504779121	2480.14109113172	2260.47653010095	2470.54488170804	2487.35404000132	2489.73003057801	2220.71277198847	2221.98626665308	2228.93114297911	2241.69785402694	2220.51017612258	2233.34210814471	2478.72383183918	2504.71729719224	2248.56206310666	2516.11670171198	2530.21218815623	2497.8037960938	2228.78988618256	2244.97758094329	2244.55215038643	2244.49790303314	2203.89265489345	2209.41558913605	2444.20080416593	2440.20715004788	2223.85944983191	2478.04446357726	2444.94720996541	2462.77388998662	2236.45771345064	2273.10747676794	2244.01694928086	2255.48912292971
	87	2226.88942358136	2222.516774577	2460.33129753903	2474.39038186897	2225.1627470937	2475.06111246211	2489.01769359241	2482.23715338606	2229.49232385032	2268.77913284408	2255.9870614281	2234.89694567687	2213.46256199317	2209.66394366137	2468.24148975251	2455.50160650623	2195.20183366206	2453.95117726497	2479.68968385053	2478.70230512969	2224.71891980483	2242.73389201229	2214.91729539502	2223.40470379774	2210.79543764686	2219.52205701321	2515.14428105898	2509.12204007205	2218.68387729154	2509.95607314909	2497.90140447244	2523.03449232406	2236.75071082782	2257.16215144554	2247.46281943172	2252.84891969862	2218.21260867572	2206.5840109743	2449.48871497984	2532.33445631168	2262.65110829288	2487.36635731041	2487.84675832637	2497.52736317479	2220.98464942691	2232.56975872639	2238.38924770655	2260.36054728678	2228.48246755477	2237.47560726003	2493.59271713945	2484.39731888374	2217.46289934987	2498.44919962582	2499.79470950758	2508.23785754176	2247.35685650122	2258.88226653615	2252.24700958149	2245.87684859611	2207.12612074266	2221.99274644456	2452.4344481004	2477.28453086743	2259.17992640809	2466.82104944474	2483.64854625602	2486.83116847962	2219.84542031724	2220.58474436329	2227.69688016047	2240.75520678925	2219.97037337721	2232.25423208772	2475.68983415044	2501.45353973319	2247.61555179561	2512.18938104433	2526.36587693846	2494.48559575456	2228.02715725797	2243.83897065599	2243.1846140971	2244.08031013739	2203.11970490948	2208.74901596228	2441.44022162817	2437.90311397046	2222.73460681318	2474.15500895874	2441.88999603364	2459.58793815035	2235.41702127758	2272.67436072533	2242.16210459218	2254.39849152673
	87.5	2226.26978356233	2222.08730756607	2457.40079075033	2471.25989079523	2224.76796275364	2472.38340940057	2486.35374641422	2479.82641250323	2228.40218837224	2267.72506358735	2255.0163548411	2234.37997053277	2212.64806205471	2208.64303937506	2465.34851161062	2452.90095946176	2194.65559357917	2450.90692424961	2476.51961928753	2475.69295047559	2224.12882518247	2242.01080642342	2213.94677233385	2222.10832633739	2210.07016064049	2219.11366597753	2512.2978312443	2505.62249544165	2217.66435510076	2506.0285281148	2495.0759683203	2519.68580149485	2236.30617173582	2256.67245286723	2246.34325199723	2251.96539771968	2217.7034489016	2205.95923342986	2446.60418163456	2529.5604848685	2261.61081896942	2484.00391851548	2484.53955783678	2493.61116328736	2220.43297020289	2232.01135012099	2237.30350344928	2259.38653884778	2227.52194212355	2236.2664926697	2490.82460440457	2481.00353735777	2216.17041025435	2495.41945679392	2496.64673933899	2504.70845366301	2246.36276562032	2258.03852425787	2251.17187562886	2245.55917684017	2206.52116955525	2220.97100338115	2449.93316932884	2474.15043111612	2258.42177167744	2463.55642596465	2480.66896722823	2483.74449842033	2218.5707359803	2219.05531562554	2226.56727973266	2240.22077913127	2219.63758691212	2231.53150818322	2472.43594473382	2498.52179127784	2246.48067546333	2508.17876472514	2522.65737120086	2491.51889704657	2227.45777015843	2242.44319566297	2241.75839138502	2243.47745132538	2202.10535958749	2208.43549513504	2439.01323694608	2435.2095965275	2221.62932406727	2470.80301601263	2439.2835317864	2456.74715556548	2234.41642245911	2271.8134569312	2240.70230863307	2253.62833352028
	88	2225.01568079873	2221.51376511233	2454.63191087124	2468.51365053521	2224.25803393973	2469.47772091312	2483.65873587855	2477.69486160838	2227.20529666833	2267.46788597912	2253.58139320327	2233.54420410098	2211.82345471629	2207.69603156534	2462.47287277601	2450.28716209833	2193.97057363724	2447.89144096456	2473.31374515712	2472.90728193175	2223.12641014684	2241.11384318005	2212.88629047853	2220.5083393215	2209.82359072163	2218.8300647208	2509.30424019065	2502.28146535676	2216.56645868684	2502.05369903425	2492.11859665437	2516.34803327575	2235.73020769904	2255.68526717536	2245.14370786206	2251.73341496164	2217.26135689292	2204.92892825515	2444.1238375919	2526.86673833957	2260.68754092362	2480.80677638234	2481.13931380141	2489.95064077466	2219.74198057089	2231.46493613101	2236.00757161717	2258.2538397471	2226.74298493937	2234.93595160082	2488.0932014903	2477.55713885719	2214.54488153971	2492.17118248115	2493.64780284978	2501.1280674348	2245.31710266437	2256.96882914336	2250.55236687517	2244.72936491128	2206.12617329987	2220.06936936529	2447.38614719753	2471.032005189	2257.66193971733	2460.10377726021	2477.79701879648	2480.41985982916	2217.20509535204	2217.64652971132	2225.71592196265	2239.41423617026	2218.95031530342	2230.78716406913	2469.38104394528	2495.5574152127	2245.29689021579	2504.65177055993	2519.04598184379	2488.69287760741	2226.65095439865	2241.41906899107	2240.39664531198	2242.73161931236	2200.8488002448	2207.97222477246	2436.60773581349	2432.83149473975	2220.74135595961	2467.78388807835	2436.41764077603	2454.0407463007	2233.26186897575	2271.33196943209	2239.34115389958	2252.9578332924
